league,match_id,minute,elapsed,elapsed_plus,team,goals_for,goals_against
UNKNOWN,9739,5,5,0,9904,0,0
UNKNOWN,9739,15,15,0,9904,0,0
UNKNOWN,9739,16,16,0,9904,0,0
UNKNOWN,9739,26,26,0,9904,0,0
UNKNOWN,9739,47,47,0,9905,0,1
UNKNOWN,9739,49,49,0,9904,1,0
UNKNOWN,9739,67,67,0,9905,0,1
UNKNOWN,9739,82,82,0,9905,1,1
UNKNOWN,9739,90,90,0,9904,1,1
UNKNOWN,9739,90,90,0,9904,1,1
UNKNOWN,9740,7,7,0,8178,0,0
UNKNOWN,9740,8,8,0,8177,0,0
UNKNOWN,9740,36,36,0,8177,0,0
UNKNOWN,9740,43,43,0,8177,0,0
UNKNOWN,9740,70,70,0,8178,1,0
UNKNOWN,9740,75,75,0,8177,0,1
UNKNOWN,9741,9,9,0,8721,0,0
UNKNOWN,9741,25,25,0,8721,0,0
UNKNOWN,9741,28,28,0,9810,0,0
UNKNOWN,9741,30,30,0,8721,0,0
UNKNOWN,9741,39,39,0,8721,0,0
UNKNOWN,9741,76,76,0,8721,0,1
UNKNOWN,9741,83,83,0,8721,0,1
UNKNOWN,9742,34,34,0,10269,0,0
UNKNOWN,9742,54,54,0,10269,0,0
UNKNOWN,9742,58,58,0,10269,0,0
UNKNOWN,9742,68,68,0,10269,0,0
UNKNOWN,9742,77,77,0,8722,0,0
UNKNOWN,9742,78,78,0,8722,0,0
UNKNOWN,9743,14,14,0,9790,1,0
UNKNOWN,9743,33,33,0,8460,0,1
UNKNOWN,9743,33,33,0,8460,0,1
UNKNOWN,9743,53,53,0,9790,1,0
UNKNOWN,9743,63,63,0,8460,0,1
UNKNOWN,9743,65,65,0,8460,0,1
UNKNOWN,9743,71,71,0,9790,1,0
UNKNOWN,9743,71,71,0,9790,1,0
UNKNOWN,9743,78,78,0,9790,2,0
UNKNOWN,9743,89,89,0,8460,0,2
UNKNOWN,9744,4,4,0,9823,0,0
UNKNOWN,9744,48,48,0,9823,1,0
UNKNOWN,9744,78,78,0,9823,1,1
UNKNOWN,9744,90,90,0,10189,1,1
UNKNOWN,9745,32,32,0,8177,1,0
UNKNOWN,9745,41,41,0,8177,1,0
UNKNOWN,9745,41,41,0,8177,1,0
UNKNOWN,9745,45,45,0,8177,1,0
UNKNOWN,9745,54,54,0,8178,1,1
UNKNOWN,9745,58,58,0,8178,1,1
UNKNOWN,9745,66,66,0,8178,2,2
UNKNOWN,9745,77,77,0,8177,2,3
UNKNOWN,9745,80,80,0,8178,3,2
UNKNOWN,9745,80,80,0,8178,3,2
UNKNOWN,9745,90,90,0,8177,2,4
UNKNOWN,9746,6,6,0,8721,0,0
UNKNOWN,9746,22,22,0,9810,0,1
UNKNOWN,9746,29,29,0,9810,1,1
UNKNOWN,9746,35,35,0,9810,1,1
UNKNOWN,9746,43,43,0,8721,1,1
UNKNOWN,9746,78,78,0,8721,1,1
UNKNOWN,9746,88,88,0,8721,2,2
UNKNOWN,9747,22,22,0,9905,0,0
UNKNOWN,9747,38,38,0,9905,0,0
UNKNOWN,9747,44,44,0,9904,0,0
UNKNOWN,9747,47,47,0,9905,0,0
UNKNOWN,9747,51,51,0,9904,0,0
UNKNOWN,9747,87,87,0,9905,0,0
UNKNOWN,9748,7,7,0,9789,0,0
UNKNOWN,9748,14,14,0,9789,1,0
UNKNOWN,9748,34,34,0,9789,2,0
UNKNOWN,9748,35,35,0,9789,2,0
UNKNOWN,9748,61,61,0,9789,2,0
UNKNOWN,9748,78,78,0,9789,2,0
UNKNOWN,9748,82,82,0,8406,0,3
UNKNOWN,9748,85,85,0,8406,1,3
UNKNOWN,9748,91,90,1,8406,2,3
UNKNOWN,9749,12,12,0,8226,0,0
UNKNOWN,9749,18,18,0,8226,0,0
UNKNOWN,9749,41,41,0,8697,0,1
UNKNOWN,9749,51,51,0,8226,1,0
UNKNOWN,9749,53,53,0,8226,1,0
UNKNOWN,9749,57,57,0,8697,0,1
UNKNOWN,9749,69,69,0,8697,1,1
UNKNOWN,9749,74,74,0,8697,1,1
UNKNOWN,9749,76,76,0,8226,1,1
UNKNOWN,9749,84,84,0,8697,1,1
UNKNOWN,9749,89,89,0,8697,1,1
UNKNOWN,9749,92,90,2,8226,1,1
UNKNOWN,9750,13,13,0,9788,0,0
UNKNOWN,9750,14,14,0,9788,0,0
UNKNOWN,9750,29,29,0,8358,0,0
UNKNOWN,9750,38,38,0,8358,0,0
UNKNOWN,9750,39,39,0,8358,0,0
UNKNOWN,9750,51,51,0,9788,0,0
UNKNOWN,9750,57,57,0,9788,0,0
UNKNOWN,9750,59,59,0,8358,0,0
UNKNOWN,9750,64,64,0,9788,0,0
UNKNOWN,9751,9,9,0,8722,0,0
UNKNOWN,9751,9,9,0,8722,0,0
UNKNOWN,9751,27,27,0,10269,0,1
UNKNOWN,9751,35,35,0,10269,0,2
UNKNOWN,9751,52,52,0,10269,0,2
UNKNOWN,9751,52,52,0,10269,0,2
UNKNOWN,9751,57,57,0,8722,2,0
UNKNOWN,9751,58,58,0,10269,0,2
UNKNOWN,9751,60,60,0,8722,2,0
UNKNOWN,9751,63,63,0,10269,0,2
UNKNOWN,9751,65,65,0,10269,0,2
UNKNOWN,9752,1,1,0,9790,0,0
UNKNOWN,9752,19,19,0,9790,0,0
UNKNOWN,9752,22,22,0,9790,0,0
UNKNOWN,9752,24,24,0,8460,0,0
UNKNOWN,9752,42,42,0,8460,1,0
UNKNOWN,9752,42,42,0,8460,1,0
UNKNOWN,9752,56,56,0,9790,0,1
UNKNOWN,9752,56,56,0,9790,0,1
UNKNOWN,9752,71,71,0,9790,0,2
UNKNOWN,9752,74,74,0,9790,0,2
UNKNOWN,9752,81,81,0,9790,0,2
UNKNOWN,9753,14,14,0,9788,0,1
UNKNOWN,9753,17,17,0,9788,0,1
UNKNOWN,9753,37,37,0,10189,1,0
UNKNOWN,9753,44,44,0,10189,1,0
UNKNOWN,9753,70,70,0,10189,1,0
UNKNOWN,9753,71,71,0,9788,0,1
UNKNOWN,9753,82,82,0,10189,1,0
UNKNOWN,9753,92,90,2,10189,1,0
UNKNOWN,9754,13,13,0,8226,0,1
UNKNOWN,9754,16,16,0,8721,1,0
UNKNOWN,9754,72,72,0,8226,0,2
UNKNOWN,9754,72,72,0,8721,2,0
UNKNOWN,9754,77,77,0,8226,0,2
UNKNOWN,9754,81,81,0,8226,0,2
UNKNOWN,9755,25,25,0,8177,0,0
UNKNOWN,9755,54,54,0,8177,2,0
UNKNOWN,9755,58,58,0,9905,0,2
UNKNOWN,9755,68,68,0,9905,0,2
UNKNOWN,9755,78,78,0,9905,0,2
UNKNOWN,9755,88,88,0,9905,0,2
UNKNOWN,9756,4,4,0,8406,0,0
UNKNOWN,9756,15,15,0,8406,1,0
UNKNOWN,9756,18,18,0,9810,0,1
UNKNOWN,9756,32,32,0,9810,0,1
UNKNOWN,9756,52,52,0,9810,1,2
UNKNOWN,9756,85,85,0,8406,2,2
UNKNOWN,9757,5,5,0,8178,0,0
UNKNOWN,9757,17,17,0,8697,0,0
UNKNOWN,9757,25,25,0,8178,0,1
UNKNOWN,9757,35,35,0,8178,0,2
UNKNOWN,9757,41,41,0,8178,0,2
UNKNOWN,9757,44,44,0,8178,1,2
UNKNOWN,9757,52,52,0,8178,1,2
UNKNOWN,9757,58,58,0,8178,1,2
UNKNOWN,9757,71,71,0,8697,2,1
UNKNOWN,9757,71,71,0,8697,2,1
UNKNOWN,9757,74,74,0,8697,2,1
UNKNOWN,9758,6,6,0,9789,0,0
UNKNOWN,9758,27,27,0,9789,1,0
UNKNOWN,9758,61,61,0,8358,0,2
UNKNOWN,9758,69,69,0,8358,0,2
UNKNOWN,9758,75,75,0,8358,0,3
UNKNOWN,9758,83,83,0,9789,3,0
UNKNOWN,9758,84,84,0,9789,3,0
UNKNOWN,9758,79,79,0,9789,3,0
UNKNOWN,9759,48,48,0,10269,0,1
UNKNOWN,9759,63,63,0,10269,0,2
UNKNOWN,9759,64,64,0,10269,0,2
UNKNOWN,9759,74,74,0,9823,2,0
UNKNOWN,9759,90,90,0,10269,0,2
UNKNOWN,9760,1,1,0,9790,0,0
UNKNOWN,9760,2,2,0,9904,0,0
UNKNOWN,9760,5,5,0,9790,0,0
UNKNOWN,9760,7,7,0,9904,0,0
UNKNOWN,9760,11,11,0,9904,0,0
UNKNOWN,9760,64,64,0,9904,0,2
UNKNOWN,9760,65,65,0,9790,2,0
UNKNOWN,9760,66,66,0,9904,0,2
UNKNOWN,9760,69,69,0,9904,1,2
UNKNOWN,9760,73,73,0,9904,1,2
UNKNOWN,9760,86,86,0,9904,1,2
UNKNOWN,9760,89,89,0,9904,1,2
UNKNOWN,9760,92,90,2,9904,1,2
UNKNOWN,9761,4,4,0,8722,0,0
UNKNOWN,9761,4,4,0,8722,0,0
UNKNOWN,9761,2,2,0,8722,0,0
UNKNOWN,9761,17,17,0,8722,0,0
UNKNOWN,9761,29,29,0,8460,0,0
UNKNOWN,9761,42,42,0,8722,0,0
UNKNOWN,9761,43,43,0,8460,0,0
UNKNOWN,9761,46,45,1,8722,0,0
UNKNOWN,9761,53,53,0,8460,0,0
UNKNOWN,9761,70,70,0,8722,0,0
UNKNOWN,9761,87,87,0,8722,0,0
UNKNOWN,9761,90,90,0,8722,0,0
UNKNOWN,9762,4,4,0,9823,0,0
UNKNOWN,9762,46,45,1,9823,3,0
UNKNOWN,9762,59,59,0,9823,6,0
UNKNOWN,9763,3,3,0,9789,0,1
UNKNOWN,9763,8,8,0,9789,0,1
UNKNOWN,9763,15,15,0,9905,1,0
UNKNOWN,9763,21,21,0,9789,0,1
UNKNOWN,9763,24,24,0,9789,0,1
UNKNOWN,9763,30,30,0,9905,1,0
UNKNOWN,9763,30,30,0,9905,1,0
UNKNOWN,9763,49,49,0,9789,0,1
UNKNOWN,9763,52,52,0,9789,1,1
UNKNOWN,9763,88,88,0,9789,4,2
UNKNOWN,9764,4,4,0,8178,0,0
UNKNOWN,9764,42,42,0,8178,0,3
UNKNOWN,9764,54,54,0,8178,0,3
UNKNOWN,9764,67,67,0,8178,2,4
UNKNOWN,9764,76,76,0,8178,4,4
UNKNOWN,9764,78,78,0,8721,4,4
UNKNOWN,9765,9,9,0,9788,0,0
UNKNOWN,9765,31,31,0,9788,0,0
UNKNOWN,9765,36,36,0,9788,0,0
UNKNOWN,9765,37,37,0,9788,0,0
UNKNOWN,9765,39,39,0,9788,0,0
UNKNOWN,9765,40,40,0,8722,0,0
UNKNOWN,9765,52,52,0,9788,0,0
UNKNOWN,9765,59,59,0,9788,0,0
UNKNOWN,9765,59,59,0,9788,0,0
UNKNOWN,9765,66,66,0,9788,0,0
UNKNOWN,9765,78,78,0,9788,0,0
UNKNOWN,9766,2,2,0,10269,0,0
UNKNOWN,9766,11,11,0,8226,0,0
UNKNOWN,9766,22,22,0,8226,0,0
UNKNOWN,9766,41,41,0,8226,1,1
UNKNOWN,9766,43,43,0,10269,1,1
UNKNOWN,9766,58,58,0,8226,1,1
UNKNOWN,9766,66,66,0,8226,1,1
UNKNOWN,9766,73,73,0,8226,1,1
UNKNOWN,9766,75,75,0,8226,1,1
UNKNOWN,9766,76,76,0,8226,1,1
UNKNOWN,9766,84,84,0,8226,1,1
UNKNOWN,9766,86,86,0,8226,1,1
UNKNOWN,9767,11,11,0,9904,0,0
UNKNOWN,9767,40,40,0,9904,0,0
UNKNOWN,9767,40,40,0,9904,0,0
UNKNOWN,9767,44,44,0,9904,0,0
UNKNOWN,9767,45,45,0,9904,0,0
UNKNOWN,9767,50,50,0,8460,0,0
UNKNOWN,9767,55,55,0,9904,0,0
UNKNOWN,9767,71,71,0,9904,1,0
UNKNOWN,9768,29,29,0,8177,0,1
UNKNOWN,9768,52,52,0,8358,1,0
UNKNOWN,9768,87,87,0,8177,0,2
UNKNOWN,9769,11,11,0,8697,0,0
UNKNOWN,9769,13,13,0,8697,0,0
UNKNOWN,9769,15,15,0,8406,0,0
UNKNOWN,9769,21,21,0,8406,0,1
UNKNOWN,9769,31,31,0,8406,1,2
UNKNOWN,9769,31,31,0,8406,1,2
UNKNOWN,9769,35,35,0,8406,1,2
UNKNOWN,9769,36,36,0,8697,2,1
UNKNOWN,9769,45,45,0,8697,2,1
UNKNOWN,9769,46,45,1,8406,1,3
UNKNOWN,9769,47,45,2,8406,1,3
UNKNOWN,9769,53,53,0,8406,1,3
UNKNOWN,9769,68,68,0,8406,1,3
UNKNOWN,9769,74,74,0,8697,3,1
UNKNOWN,9769,79,79,0,8406,1,3
UNKNOWN,9770,16,16,0,10189,0,0
UNKNOWN,9770,34,34,0,9810,0,0
UNKNOWN,9770,48,48,0,10189,0,0
UNKNOWN,9770,48,48,0,10189,0,0
UNKNOWN,9770,49,49,0,9810,0,0
UNKNOWN,9770,50,50,0,10189,0,0
UNKNOWN,9770,60,60,0,9810,0,0
UNKNOWN,9770,61,61,0,9810,0,0
UNKNOWN,9770,81,81,0,9810,1,0
UNKNOWN,9770,86,86,0,10189,0,1
UNKNOWN,9770,87,87,0,10189,0,1
UNKNOWN,9770,90,90,0,10189,0,1
UNKNOWN,9771,5,5,0,10189,0,0
UNKNOWN,9771,8,8,0,10189,0,0
UNKNOWN,9771,22,22,0,8697,0,0
UNKNOWN,9771,35,35,0,10189,0,0
UNKNOWN,9771,39,39,0,10189,0,0
UNKNOWN,9771,45,45,0,10189,0,0
UNKNOWN,9771,94,90,4,10189,1,1
UNKNOWN,9771,94,90,4,10189,1,1
UNKNOWN,9772,3,3,0,8177,0,0
UNKNOWN,9772,17,17,0,8721,1,0
UNKNOWN,9772,25,25,0,8177,0,1
UNKNOWN,9772,35,35,0,8721,1,1
UNKNOWN,9772,56,56,0,8177,1,1
UNKNOWN,9772,70,70,0,8721,1,1
UNKNOWN,9772,78,78,0,8721,2,1
UNKNOWN,9772,79,79,0,8721,2,1
UNKNOWN,9772,88,88,0,8721,2,1
UNKNOWN,9773,22,22,0,9905,0,0
UNKNOWN,9773,41,41,0,9905,1,1
UNKNOWN,9773,41,41,0,9905,1,1
UNKNOWN,9773,68,68,0,9905,3,1
UNKNOWN,9773,75,75,0,9810,1,3
UNKNOWN,9773,87,87,0,9905,3,1
UNKNOWN,9773,89,89,0,9905,3,1
UNKNOWN,9774,18,18,0,8406,0,1
UNKNOWN,9774,26,26,0,8406,0,1
UNKNOWN,9774,26,26,0,8406,0,1
UNKNOWN,9774,30,30,0,8178,1,0
UNKNOWN,9774,32,32,0,8178,1,0
UNKNOWN,9774,60,60,0,8178,1,1
UNKNOWN,9774,64,64,0,8406,1,1
UNKNOWN,9774,84,84,0,8178,1,1
UNKNOWN,9774,94,90,4,8406,1,2
UNKNOWN,9775,18,18,0,8358,0,0
UNKNOWN,9775,47,45,2,8358,1,1
UNKNOWN,9775,53,53,0,8226,1,1
UNKNOWN,9775,72,72,0,8358,1,1
UNKNOWN,9775,84,84,0,8358,1,1
UNKNOWN,9776,13,13,0,9789,0,0
UNKNOWN,9776,31,31,0,10269,0,1
UNKNOWN,9776,48,48,0,9789,2,1
UNKNOWN,9776,53,53,0,9789,2,1
UNKNOWN,9776,65,65,0,9789,2,1
UNKNOWN,9776,78,78,0,9789,2,1
UNKNOWN,9776,91,90,1,10269,1,3
UNKNOWN,9777,7,7,0,9788,0,0
UNKNOWN,9777,27,27,0,9788,0,0
UNKNOWN,9777,28,28,0,9788,0,0
UNKNOWN,9777,41,41,0,9790,0,0
UNKNOWN,9777,45,45,0,9790,0,0
UNKNOWN,9777,58,58,0,9790,0,0
UNKNOWN,9777,59,59,0,9790,0,0
UNKNOWN,9777,88,88,0,9788,0,1
UNKNOWN,9777,93,90,3,9788,0,1
UNKNOWN,9778,3,3,0,9904,0,0
UNKNOWN,9778,50,50,0,9904,1,1
UNKNOWN,9778,66,66,0,9904,1,1
UNKNOWN,9778,72,72,0,8722,1,1
UNKNOWN,9778,78,78,0,9904,1,1
UNKNOWN,9778,83,83,0,9904,1,1
UNKNOWN,9778,85,85,0,8722,1,1
UNKNOWN,9779,6,6,0,9823,0,0
UNKNOWN,9779,16,16,0,8460,0,0
UNKNOWN,9779,50,50,0,8460,0,2
UNKNOWN,9779,67,67,0,8460,0,3
UNKNOWN,9779,68,68,0,9823,3,0
UNKNOWN,9779,70,70,0,9823,3,0
UNKNOWN,9779,80,80,0,9823,5,0
UNKNOWN,9779,81,81,0,8460,0,5
UNKNOWN,9780,2,2,0,9823,0,0
UNKNOWN,9780,2,2,0,9823,0,0
UNKNOWN,9780,2,2,0,9823,0,0
UNKNOWN,9780,3,3,0,9823,0,0
UNKNOWN,9780,14,14,0,9823,2,0
UNKNOWN,9780,34,34,0,9823,2,0
UNKNOWN,9780,35,35,0,9823,2,0
UNKNOWN,9780,37,37,0,8722,0,2
UNKNOWN,9780,38,38,0,9823,2,0
UNKNOWN,9780,40,40,0,9823,2,0
UNKNOWN,9780,45,45,0,8722,0,2
UNKNOWN,9780,50,50,0,9823,2,1
UNKNOWN,9780,55,55,0,9823,2,1
UNKNOWN,9780,58,58,0,9823,2,1
UNKNOWN,9780,59,59,0,8722,1,2
UNKNOWN,9780,59,59,0,8722,1,2
UNKNOWN,9780,71,71,0,9823,3,1
UNKNOWN,9780,75,75,0,8722,1,3
UNKNOWN,9780,87,87,0,9823,4,1
UNKNOWN,9781,2,2,0,10189,0,0
UNKNOWN,9781,4,4,0,9789,0,0
UNKNOWN,9781,8,8,0,10189,0,0
UNKNOWN,9781,12,12,0,9789,0,0
UNKNOWN,9781,27,27,0,9789,0,0
UNKNOWN,9781,29,29,0,10189,0,0
UNKNOWN,9781,30,30,0,10189,0,0
UNKNOWN,9781,34,34,0,9789,0,0
UNKNOWN,9781,50,50,0,9789,0,0
UNKNOWN,9781,52,52,0,9789,0,0
UNKNOWN,9781,56,56,0,9789,0,0
UNKNOWN,9781,57,57,0,9789,0,0
UNKNOWN,9781,61,61,0,9789,0,0
UNKNOWN,9781,69,69,0,10189,0,0
UNKNOWN,9782,28,28,0,8358,0,0
UNKNOWN,9782,29,29,0,8358,0,0
UNKNOWN,9782,52,52,0,8178,1,0
UNKNOWN,9782,71,71,0,8178,1,0
UNKNOWN,9782,71,71,0,8178,1,0
UNKNOWN,9783,6,6,0,8460,0,0
UNKNOWN,9783,6,6,0,8460,0,0
UNKNOWN,9783,13,13,0,9788,0,0
UNKNOWN,9783,17,17,0,9788,0,0
UNKNOWN,9783,20,20,0,9788,1,0
UNKNOWN,9783,26,26,0,9788,1,0
UNKNOWN,9783,27,27,0,9788,1,0
UNKNOWN,9783,29,29,0,9788,1,0
UNKNOWN,9783,37,37,0,8460,0,1
UNKNOWN,9783,37,37,0,8460,0,1
UNKNOWN,9783,51,51,0,8460,0,1
UNKNOWN,9783,55,55,0,9788,1,0
UNKNOWN,9783,62,62,0,9788,1,0
UNKNOWN,9783,69,69,0,8460,0,1
UNKNOWN,9783,71,71,0,9788,1,0
UNKNOWN,9783,77,77,0,9788,1,0
UNKNOWN,9783,78,78,0,8460,0,1
UNKNOWN,9783,85,85,0,8460,0,2
UNKNOWN,9784,12,12,0,8226,0,0
UNKNOWN,9784,14,14,0,9905,0,0
UNKNOWN,9784,20,20,0,9905,0,0
UNKNOWN,9784,21,21,0,9905,0,0
UNKNOWN,9784,23,23,0,9905,0,0
UNKNOWN,9784,27,27,0,8226,0,0
UNKNOWN,9784,28,28,0,9905,0,0
UNKNOWN,9784,47,47,0,9905,0,0
UNKNOWN,9784,64,64,0,9905,0,1
UNKNOWN,9784,67,67,0,8226,1,0
UNKNOWN,9784,68,68,0,8226,1,0
UNKNOWN,9784,80,80,0,8226,2,0
UNKNOWN,9784,83,83,0,8226,2,0
UNKNOWN,9784,86,86,0,9905,0,2
UNKNOWN,9784,93,90,3,9905,0,2
UNKNOWN,9785,26,26,0,10269,0,0
UNKNOWN,9785,28,28,0,9904,0,0
UNKNOWN,9785,36,36,0,9904,0,0
UNKNOWN,9785,37,37,0,9904,0,0
UNKNOWN,9785,48,48,0,9904,0,0
UNKNOWN,9785,64,64,0,9904,0,1
UNKNOWN,9785,66,66,0,9904,0,1
UNKNOWN,9785,68,68,0,10269,1,0
UNKNOWN,9785,69,69,0,10269,1,0
UNKNOWN,9785,75,75,0,9904,1,1
UNKNOWN,9785,78,78,0,10269,1,1
UNKNOWN,9785,94,90,4,9904,1,1
UNKNOWN,9786,4,4,0,8177,0,0
UNKNOWN,9786,11,11,0,8406,0,0
UNKNOWN,9786,32,32,0,8406,0,0
UNKNOWN,9786,41,41,0,8177,0,0
UNKNOWN,9786,43,43,0,8406,0,0
UNKNOWN,9786,46,45,1,8406,0,0
UNKNOWN,9786,60,60,0,8177,0,0
UNKNOWN,9786,80,80,0,8177,0,0
UNKNOWN,9786,95,90,5,8406,0,1
UNKNOWN,9787,8,8,0,8697,0,0
UNKNOWN,9787,28,28,0,8697,2,2
UNKNOWN,9787,30,30,0,8721,2,3
UNKNOWN,9787,43,43,0,8721,2,3
UNKNOWN,9787,62,62,0,8697,3,5
UNKNOWN,9787,68,68,0,8721,5,3
UNKNOWN,9787,75,75,0,8697,3,5
UNKNOWN,9787,81,81,0,8697,3,5
UNKNOWN,9787,82,82,0,8697,3,5
UNKNOWN,9788,6,6,0,9790,0,0
UNKNOWN,9788,32,32,0,9790,0,1
UNKNOWN,9788,46,45,1,9810,1,0
UNKNOWN,9788,57,57,0,9810,2,1
UNKNOWN,9788,58,58,0,9810,2,1
UNKNOWN,9788,70,70,0,9790,1,2
UNKNOWN,9788,93,90,3,9810,2,1
UNKNOWN,9789,10,10,0,10189,0,0
UNKNOWN,9789,25,25,0,8226,0,1
UNKNOWN,9789,73,73,0,10189,3,0
UNKNOWN,9789,78,78,0,10189,3,1
UNKNOWN,9789,80,80,0,8226,1,3
UNKNOWN,9789,83,83,0,8226,1,3
UNKNOWN,9789,86,86,0,8226,1,3
UNKNOWN,9790,10,10,0,9788,0,0
UNKNOWN,9790,11,11,0,9788,0,0
UNKNOWN,9790,15,15,0,9905,0,0
UNKNOWN,9790,17,17,0,9905,0,0
UNKNOWN,9790,32,32,0,9788,1,0
UNKNOWN,9790,44,44,0,9905,0,1
UNKNOWN,9790,58,58,0,9905,0,1
UNKNOWN,9790,59,59,0,9905,0,1
UNKNOWN,9790,64,64,0,9905,0,1
UNKNOWN,9790,75,75,0,9788,2,1
UNKNOWN,9790,88,88,0,9905,2,2
UNKNOWN,9791,7,7,0,8721,0,0
UNKNOWN,9791,9,9,0,8721,0,0
UNKNOWN,9791,29,29,0,8406,0,0
UNKNOWN,9791,30,30,0,8406,0,0
UNKNOWN,9791,36,36,0,8406,0,0
UNKNOWN,9791,49,49,0,8406,0,0
UNKNOWN,9791,52,52,0,8721,0,0
UNKNOWN,9791,87,87,0,8721,0,1
UNKNOWN,9791,89,89,0,8721,0,1
UNKNOWN,9792,8,8,0,9823,0,0
UNKNOWN,9792,19,19,0,9904,0,0
UNKNOWN,9792,49,49,0,9904,1,1
UNKNOWN,9792,81,81,0,9823,3,1
UNKNOWN,9792,90,90,0,9823,3,1
UNKNOWN,9793,6,6,0,8697,0,0
UNKNOWN,9793,11,11,0,8358,0,0
UNKNOWN,9793,12,12,0,8697,0,0
UNKNOWN,9793,31,31,0,8697,0,0
UNKNOWN,9793,37,37,0,8358,0,1
UNKNOWN,9793,57,57,0,8697,1,0
UNKNOWN,9793,59,59,0,8358,0,1
UNKNOWN,9793,65,65,0,8358,0,1
UNKNOWN,9793,79,79,0,8697,1,0
UNKNOWN,9793,84,84,0,8358,0,1
UNKNOWN,9793,88,88,0,8358,0,1
UNKNOWN,9794,5,5,0,8177,0,0
UNKNOWN,9794,19,19,0,10269,0,0
UNKNOWN,9794,25,25,0,10269,0,0
UNKNOWN,9794,36,36,0,8177,0,0
UNKNOWN,9794,39,39,0,10269,0,0
UNKNOWN,9794,52,52,0,10269,0,0
UNKNOWN,9794,52,52,0,10269,0,0
UNKNOWN,9794,72,72,0,10269,0,0
UNKNOWN,9794,72,72,0,10269,0,0
UNKNOWN,9794,87,87,0,10269,0,0
UNKNOWN,9795,17,17,0,9789,0,0
UNKNOWN,9795,28,28,0,9789,0,0
UNKNOWN,9795,35,35,0,9789,0,0
UNKNOWN,9795,48,48,0,9789,0,0
UNKNOWN,9795,64,64,0,9790,0,0
UNKNOWN,9795,89,89,0,9789,0,0
UNKNOWN,9795,89,89,0,9789,0,0
UNKNOWN,9795,90,90,0,9789,0,0
UNKNOWN,9796,2,2,0,8722,0,0
UNKNOWN,9796,8,8,0,9810,0,0
UNKNOWN,9796,13,13,0,8722,0,0
UNKNOWN,9796,24,24,0,8722,0,0
UNKNOWN,9796,25,25,0,9810,0,0
UNKNOWN,9796,36,36,0,8722,1,0
UNKNOWN,9796,48,48,0,9810,0,1
UNKNOWN,9796,49,49,0,9810,0,1
UNKNOWN,9796,49,49,0,9810,0,1
UNKNOWN,9796,55,55,0,9810,0,1
UNKNOWN,9796,59,59,0,9810,1,1
UNKNOWN,9796,65,65,0,9810,1,1
UNKNOWN,9796,85,85,0,9810,1,4
UNKNOWN,9796,89,89,0,9810,1,4
UNKNOWN,9797,2,2,0,8178,0,0
UNKNOWN,9797,7,7,0,8460,0,0
UNKNOWN,9797,18,18,0,8460,0,0
UNKNOWN,9797,27,27,0,8178,0,0
UNKNOWN,9797,38,38,0,8178,0,0
UNKNOWN,9797,40,40,0,8460,0,0
UNKNOWN,9797,42,42,0,8460,0,0
UNKNOWN,9797,47,47,0,8178,0,0
UNKNOWN,9797,53,53,0,8178,0,0
UNKNOWN,9797,53,53,0,8178,0,0
UNKNOWN,9797,55,55,0,8460,0,0
UNKNOWN,9797,65,65,0,8178,0,0
UNKNOWN,9797,67,67,0,8460,0,0
UNKNOWN,9797,69,69,0,8460,0,0
UNKNOWN,9797,83,83,0,8178,1,0
UNKNOWN,9797,91,90,1,8460,0,2
UNKNOWN,9797,91,90,1,8460,0,2
UNKNOWN,9798,1,1,0,9789,0,0
UNKNOWN,9798,4,4,0,9789,0,0
UNKNOWN,9798,12,12,0,9789,0,0
UNKNOWN,9798,17,17,0,8722,0,0
UNKNOWN,9798,64,64,0,9789,0,0
UNKNOWN,9798,67,67,0,9789,0,0
UNKNOWN,9798,86,86,0,8722,0,0
UNKNOWN,9799,15,15,0,10269,0,0
UNKNOWN,9799,16,16,0,10269,0,0
UNKNOWN,9799,40,40,0,8178,2,0
UNKNOWN,9799,46,46,0,8178,2,0
UNKNOWN,9799,47,47,0,10269,0,2
UNKNOWN,9799,57,57,0,8178,3,0
UNKNOWN,9799,72,72,0,10269,0,4
UNKNOWN,9800,10,10,0,8721,0,0
UNKNOWN,9800,24,24,0,8358,0,1
UNKNOWN,9800,31,31,0,8721,1,0
UNKNOWN,9800,38,38,0,8358,0,1
UNKNOWN,9800,41,41,0,8721,1,0
UNKNOWN,9800,44,44,0,8721,1,0
UNKNOWN,9800,53,53,0,8358,0,1
UNKNOWN,9800,55,55,0,8721,1,0
UNKNOWN,9800,76,76,0,8358,0,1
UNKNOWN,9800,89,89,0,8358,0,3
UNKNOWN,9801,2,2,0,9904,0,0
UNKNOWN,9801,30,30,0,9904,0,0
UNKNOWN,9801,35,35,0,9788,0,0
UNKNOWN,9801,54,54,0,9904,0,1
UNKNOWN,9801,54,54,0,9904,0,1
UNKNOWN,9801,59,59,0,9788,1,0
UNKNOWN,9801,72,72,0,9904,0,1
UNKNOWN,9802,36,36,0,8406,0,1
UNKNOWN,9802,44,44,0,9905,1,0
UNKNOWN,9802,48,48,0,8406,0,1
UNKNOWN,9802,54,54,0,8406,0,1
UNKNOWN,9802,83,83,0,8406,0,1
UNKNOWN,9802,88,88,0,9905,1,0
UNKNOWN,9803,10,10,0,8226,0,0
